x,y
3854.1840699911118,1963.943503331393
71.72647804021835,270.8945040553808
658.6834599971771,1814.1596480458975
3030.024554669857,607.9785430580378
1739.5534498691559,1895.1507832407951
4463.640911489725,292.2400872707367
4352.725820839405,3432.99579716241
1697.80077791214,3140.079610094428
3355.966252166778,2575.0580148659647
2690.2300835996866,1327.8922993019223
2411.7731653898954,1787.725871115923
4247.152363330126,2315.157287850976
3585.727075099945,3037.164219930768
2858.8147969692945,2328.098757080734
3540.7773876339197,1154.0052980408072
405.8685231357813,3318.086602590978
3735.650741279125,1177.084241874516
1133.7404677271843,411.03095213137567
4056.861102178693,665.1325624883175
4432.759571567178,3128.7079682946205
3364.4805960655212,934.4635184109211
1539.9279020279646,2269.9875215347856
2963.945382282138,2287.2137126475573
3763.912338502705,1064.9145564809442
4373.663821101189,282.21679086983204
3121.7340360581875,1451.296983987093
2551.561951160431,1018.1020593941212
1901.5123653709888,983.2080079168081
2397.1246451064944,2040.024973968044
3937.681323379278,782.9757575187832
2992.0571833625436,1690.6374242305756
3849.974356232211,2957.833649545908
3283.862780377269,634.0074752243236
2605.0268513392657,1944.7872154414654
2999.9370892569423,1422.037917304784
2367.10787782073,222.8557842373848
2156.0025337040424,2740.98182092607
4170.663244605064,1366.1926735043526
3990.990245759487,3020.3453903496265
4255.930127464235,1761.8972908109426
514.6525387763977,2622.0563744828105
949.6189080774784,582.2299480289221
1020.7991926968098,2266.891949377954
3946.0417835488915,1215.9825225919485
1263.8926927521825,109.10186844319105
204.9381668791175,2474.9157283827662
4053.6230270564556,1661.0812142193317
1921.8534289598465,3348.9382326081395
493.6148999929428,580.1609220504761
3029.331168472767,315.0304940007627
3462.820260748267,1459.7848237454891
314.7165287733078,2309.223474740982
355.782585054636,954.0992899984121
3191.3392493724823,3303.086002856493
2033.3474799394608,776.264977812767
2692.6184197366238,639.1667465269566
1486.6359864771366,576.4162966012955
2071.519448250532,2042.178512647748
3129.737839579582,2911.03484428674
3191.107692681253,779.8775077983737
2429.4540880322456,2023.1508891135454
2195.7774111181498,324.3146539032459
453.7440553307533,673.8452055901289
4390.84683701396,2778.8849428594112
246.1336133480072,1814.055578738451
3951.7004232108593,713.042698815465
370.09247449040413,554.8410459160805
2364.871729850769,1390.0067279492505
2325.9556116759777,2119.041300147772
2670.8685766756535,1181.8360009789467
3378.885147444904,2492.021665001288
4261.297764539719,2371.045963317156
2756.377404808998,2236.3106214106083
1842.7476701140404,3300.0107471896335
408.0892838463187,307.9649200178683
2597.936744533479,646.0669114217162
294.7111777961254,824.294929176569
1459.0737423151731,3282.9936043145135
663.2172500193119,1331.2204270213842
2474.717785745859,1154.683406084776
1288.0019498318434,1286.8999591767788
3124.733826905489,1902.0903543531895
4247.12038847059,699.2055728584528
3903.792879551649,1680.075586631894
2550.9777657892555,2214.9939330490306
3982.107318729162,545.203017488122
4314.99961990118,2759.356249779463
4084.896239116788,487.8584025800228
1311.2022959291935,1336.9409237243235
3559.7026624679565,2727.2529308199883
3383.8244596123695,1731.3590196073055
4140.474606990814,1922.0876091644168
3294.035062521696,1916.122200295329
2986.866619989276,2453.985531666316
4368.021641626954,1572.2463015019894
4259.312050819397,3104.331264257431
213.07804632931948,1463.817514255643
3144.982421129942,462.73261654376984
2579.969284787774,2192.66091889143
3041.2977183759212,1171.0021365100984
2873.8055450320244,17.022860195487738
3370.0840090811253,1156.8483328968287
2164.1699633598328,1036.2008908987045
4353.913871102035,3316.887969046831
3570.8889484256506,2509.9620755799115
963.0136801516637,986.2091795951128
2657.8939921557903,2887.2562485933304
3389.659693777561,1812.0824246257544
4175.0775300860405,1450.7528543174267
4056.8712224960327,1644.068570241332
1107.712554216385,3343.951310172677
2806.6005909740925,2195.2228658646345
3723.737347573042,191.6905361711979
2543.9296723529696,987.7187191843987
1720.0123753994703,616.4715216755867
582.8607366979122,58.05245413258672
1898.7479965388775,1885.127884939313
2518.0800757855177,953.0823876410723
3766.7130225896835,2779.0528978928924
2490.9276173487306,2005.0673993080854
172.91789991408587,1563.1952733844519
4431.062818437815,2844.1092409044504
4472.742788642645,1816.1106995344162
2976.36155295372,486.0083965724334
4515.731336593628,742.8831815719604
3168.282499194145,858.7754789739847
3542.829055905342,1410.8803991153836
4283.487263739109,2314.0095019340515
1861.6479560434818,2295.929165288806
2655.651479423046,1021.9175806194544
2669.5722339451313,4.80285869538784
3752.072555139661,2903.256814748049
1594.553999632597,2550.8828370422125
448.9382848292589,2459.216722905636
1915.6706882715225,1084.9490994513035
3157.7307899296284,304.93880762159824
392.20506362617016,290.1433753669262
2368.8252269774675,2739.0457481853664
1770.6396224796772,3098.0203664898872
1647.8562323600054,622.1362559050322
3191.751668304205,979.201799467206
2310.9419237710536,2050.9821677207947
3877.849757090211,3216.245005697012
1180.9495741650462,3087.9863818045706
2049.0065347254276,140.08603413403034
1183.690018594265,1900.8206654638052
4358.969302073121,2844.209273919463
4600.11237654835,2305.234212860465
4573.255663484335,1574.219815030694
976.3123268187046,682.6344901621342
4390.915607981384,2861.040635704994
1133.0646941959858,642.3477798700333
2013.9530983828008,649.1760584115982
4044.049135617912,534.1598294228315
1715.94741243124,1398.994273884222
1357.0808986574411,1981.1140007451177
3241.7084246575832,2211.156268596649
380.04283395037055,3478.8225534558296
3236.865437656641,63.65964949131012
2994.406592667103,1210.1277498453856
4525.679498076439,3138.3434899151325
4582.881686277688,2174.0109843164682
1446.4458525180817,1478.2846864461899
2464.2518622279167,3097.0300142914057
3188.846419915557,366.10598150640726
105.93799719586968,58.13479523360729
793.1425551772118,2852.759356915951
298.1355459243059,1742.6778865754604
3222.86072973907,2613.9213700070977
2357.294558286667,1831.2609372735023
2387.8394496887922,2298.056303843856
4544.921840667725,882.9462659098208
698.8662817031145,442.0378589965403
787.6627049744129,2050.138223454356
3828.694452702999,1288.9853999633342
4324.844715461135,3233.5808149278164
1312.6346559524536,2263.086691774428
251.20229104161263,3454.0995731949806
1845.8746418207884,1291.054583877325
1638.8926163762808,449.96539229154587
2695.915646031499,3140.1987307071686
181.7723334878683,828.2927832603455
4590.119588851929,2562.397303432226
681.7632483541965,2765.1197017878294
808.959400665015,1639.7690855115652
3539.920551352203,2698.072811372578
2174.3672310709953,3266.1767029613256
376.8210519552231,944.0299822241068
2154.9635790139437,155.38435304164886
3004.9358436092734,755.0171977579594
3749.1007565185428,89.68802630901337
1360.6021717488766,1833.9475553967059
3416.8511265069246,2702.7874891608953
1832.7465972304344,1938.807534173131
3532.9302593171597,1422.7819588929415
3950.722521930933,1197.2594905495644
1087.3417347073555,662.1266769319773
3660.6721891760826,3374.127122402191
1623.8586844950914,2210.147068351507
2655.847412645817,2604.094221405685
4434.793034076691,2370.9791525788605
2726.9273721277714,2374.7763802558184
2686.040002658963,2400.095096103847
4291.634356737137,3127.069652348757
2121.033956516534,453.930348649621
4291.073553353548,716.0665769428015
3566.0544306896627,442.70900171995163
1480.510985225439,1848.9141274765134
491.5263074040413,3001.250714212656
1882.7853572368622,805.2683821320534
2915.781036928296,551.016898214817
701.7415175139904,1462.9913752647117
2408.121775485575,2290.74410751462
1167.911005102098,628.4622663259506
5.3792731165885925,426.93699446320534
3465.9131753519177,2691.119036503136
3125.0070394738577,1930.932607986033
3053.108638882637,1081.198524236679
2142.859040826559,680.0297402311116
3002.768429964781,2339.749777495861
3071.462495326996,3049.939456343651
1625.0302804410458,954.0174399763346
2592.943832591176,3081.3036782741547
80.7437516450882,3081.096260510385
1803.8310370594263,3175.815968155861
1628.846470296383,512.0116349421442
3007.8008212298155,783.073259331286
3164.99227518728,1256.4610683619976
3404.2338722348213,1977.8951784521341
2100.343901157379,467.03283354640007
985.887671276927,2886.148891836405
445.6371034383774,910.8636422306299
2995.5637380480766,3302.7278433442116
1006.5203769803047,575.1227263584733
1493.7374030947685,2007.8028751760721
327.80108936131,1758.2198889404535
2518.663890272379,2988.754744052887
168.90884716808796,2405.144914701581
2608.4615420103073,613.3431489765644
387.6911397576332,1048.3588454425335
1829.6596264839172,721.1193502992392
2334.41982704401,2155.9680473953485
1424.04336585477,2514.149787977338
605.0738713219762,2900.0589590780437
3481.226116076112,127.16455093026161
3953.688087463379,1578.8895954713225
4206.871228531003,3471.149007484317
336.0435357838869,1645.0996067374945
2774.9539752602577,3212.7656427919865
1377.8198805749416,1255.1859117299318
2233.8569283485413,2593.9713898394257
2047.9410063773394,880.1871430277824
87.44731676578522,353.00462825829163
3328.950538352132,552.008023455739
248.75948205590248,626.8110002726316
1751.8966855332255,2592.910364456475
4420.865891098976,1687.170607060194
4384.140316963196,3368.263848513365
3104.091648042202,3031.2733738720417
2032.5002138912678,930.9754606988281
3223.549172759056,2799.180564492941
3922.891366057098,716.7868974357843
4116.536992639303,1724.9466344751418
2276.1189661473036,2025.9536551833153
881.5524210929871,274.0226687323302
887.7570434957743,2019.9737335126847
4166.92410711199,3414.9436478875577
1151.9486115835607,2417.7005582153797
2637.942920461297,500.08267717808485
2550.6911031901836,1265.9900218583643
1832.8722456544638,853.6854085922241
2050.725732833147,1676.0933371931314
3352.174448147416,2027.0528800413013
1642.9411549419165,3253.3378105163574
379.10227313637733,548.0548509508371
2027.1740624159575,378.9382110349834
3045.8146234452724,2005.9964937125333
4055.6695009469986,123.99763460690156
1503.8414763212204,2294.7757485955954
2503.952991016209,1807.9300421252847
3674.942057903856,1551.9883129522204
4580.979247024283,2321.0558696724474
1074.7877685129642,3366.0833830609918
491.70922070741653,3056.289967417717
845.9380716979504,827.305097669363
2048.635110080242,1030.1299136281013
1465.1503878980875,2578.045822221786
2504.6390686035156,738.0518468990922
2363.7714950740337,250.02466030418873
2242.941755220294,285.9980785106309
3755.8143774718046,671.8279795199633
3878.963037483394,2908.0854365229607
3372.935006611049,334.9142347276211
953.7569752931595,1581.9528097063303
3716.5941527485847,555.1056177169085
4421.094320952892,3185.199812337756
294.8915180116892,1048.3239150941372
1826.524642765522,576.2588079869747
565.9397233426571,924.2188551276922
3834.031750380993,1493.93795786798
4369.709815561771,2027.1387338340282
2217.6725692749023,2893.8465591818094
2877.6237125992775,830.0534481368959
3690.973354075104,384.15739999711514
1838.7045190036297,2305.097542516887
564.8659373521805,428.9952320535667
4126.754771053791,2608.1141844540834
4458.609122872353,560.8468396961689
4217.919364266098,2997.359240859747
3199.036033347249,2778.122314989567
2728.0946901142597,2548.1968044638634
3978.0411573164165,2410.0885841846466
3674.041684255004,1633.017863722518
3967.021555826068,2765.8374798446894
903.737890124321,2506.9509399421513
86.61822789907455,1957.9572908729315
2018.8811899349093,2343.810056477785
1248.8746336698532,434.0010707593756
4569.903495386243,3292.272665530443
3513.494108736515,2232.109045021236
3147.76701053977,1945.2594535648823
2811.965631388128,2327.8523419350386
2844.6944361925125,2255.0700202584267
3839.936838462949,2913.819858402014
1716.0898159444332,1421.2687667310238
1352.9105854779482,480.5756456255913
1839.7405827343464,708.1690070927143
2730.0691435188055,1944.0483500622213
528.4327397346497,2262.2882881760597
775.7598364949226,2483.0224394649267
2281.931945554912,256.1417617946863
748.5184246301651,3050.7798212468624
458.7228547632694,1909.8594725281
4078.909761980176,1999.3012779951096
580.5507937073708,216.0093217967078
688.5044007897377,1302.1222293674946
148.01801905035973,1100.139425829053
4369.54878205061,1805.2625802755356
125.43413943052292,210.26574155688286
1805.754134118557,737.0120815206319
2866.8026010990143,2140.8255937993526
3711.9822309985757,601.8192591965199
